LOCATIONNAME,TYPOLOGY,ROOMS,AREARANGE,PRICE_ASKING,AREA
Chamberí,PISO,1,120,1600.0,120
Chamberí,PISO,2,240,3900.0,240
Moncloa,PISO,0,142,1295.0,142
Chamartín,PISO,1,120,1175.0,120
Chamartín,PISO,2,300,2950.0,300
Centro,PISO,2,165,1790.0,165
Salamanca,PISO,2,300,3750.0,300
Moncloa,PISO,3,70,1200.0,70
Latina,PISO,1,70,595.0,70
Moncloa,PISO,3,97,1100.0,97
Retiro,PISO,3,97,1100.0,97
Retiro,PISO,3,60,7500.0,60
Retiro,PISO,0,70,850.0,70
Retiro,PISO,2,300,5000.0,300
Chamberí,PISO,1,180,900.0,180
Moncloa,PISO,3,180,3000.0,180
Chamberí,PISO,3,300,2500.0,300
Latina,PISO,3,165,1350.0,165
Tetuán,PISO,1,142,1150.0,142
Chamartín,PISO,1,120,1325.0,120
Centro,PISO,0,120,1450.0,120
Retiro,PISO,2,75,6000.0,75
Centro,PISO,1,240,2500.0,240
Chamartín,PISO,2,300,2900.0,300
Tetuán,PISO,3,300,2400.0,300
Retiro,PISO,3,300,3250.0,300
Chamberí,PISO,0,120,1000.0,120
Moncloa,PISO,0,120,900.0,120
Chamartín,PISO,3,120,1350.0,120
Centro,PISO,3,75,5000.0,75
Chamberí,PISO,1,240,2000.0,240
Moncloa,PISO,3,195,1700.0,195
Tetuán,PISO,2,300,2600.0,300
Centro,PISO,2,195,2100.0,195
Retiro,PISO,1,195,1300.0,195
Tetuán,PISO,2,120,3450.0,120
Salamanca,PISO,0,97,925.0,97
Moncloa,PISO,2,142,1400.0,142
Chamartín,PISO,1,142,1499.0,142
Centro,PISO,0,120,1100.0,120
Retiro,PISO,2,195,2000.0,195
Chamberí,PISO,1,165,2000.0,165
Tetuán,PISO,2,105,800.0,105
Retiro,PISO,0,70,750.0,70
Chamberí,PISO,2,165,1650.0,165
Tetuán,PISO,3,97,1175.0,97
Chamartín,PISO,3,240,2300.0,240
Chamartín,PISO,1,165,2400.0,165
Salamanca,PISO,3,97,1400.0,97
Chamberí,PISO,1,300,2000.0,300
Chamberí,PISO,2,180,850.0,180
Chamartín,PISO,0,70,880.0,70
Salamanca,PISO,0,120,1425.0,120
Moncloa,PISO,1,142,1500.0,142
Tetuán,PISO,3,300,2950.0,300
Salamanca,PISO,0,180,900.0,180
Latina,PISO,0,70,650.0,70
Chamartín,PISO,1,40,925.0,40
Retiro,PISO,3,195,1950.0,195
Centro,PISO,2,300,2825.0,300
Chamberí,PISO,1,195,1950.0,195
Chamartín,PISO,3,120,2900.0,120
Centro,PISO,0,240,1900.0,240
Retiro,PISO,3,120,1375.0,120
Salamanca,PISO,0,120,950.0,120
Chamberí,PISO,1,120,1600.0,120
Retiro,PISO,2,300,3800.0,300
Tetuán,PISO,1,165,1650.0,165
Chamberí,PISO,2,165,1750.0,165
Tetuán,PISO,2,105,760.0,105
Chamartín,PISO,3,240,2500.0,240
Salamanca,PISO,2,240,2850.0,240
Chamberí,PISO,3,240,2350.0,240
Tetuán,PISO,2,240,2000.0,240
Salamanca,PISO,3,97,1600.0,97
Retiro,PISO,3,142,1500.0,142
Retiro,PISO,2,195,2300.0,195
Centro,PISO,0,120,1250.0,120
Chamartín,PISO,2,240,2400.0,240
Chamberí,PISO,0,120,1200.0,120
Moncloa,PISO,0,70,965.0,70
Salamanca,PISO,3,195,2200.0,195
Tetuán,PISO,2,240,2000.0,240
Centro,PISO,3,240,2150.0,240
Chamartín,PISO,1,150,700.0,150
Moncloa,PISO,3,240,2500.0,240
Centro,PISO,0,120,1500.0,120
Chamartín,PISO,3,75,2800.0,75
Retiro,PISO,3,75,7500.0,75
Latina,PISO,2,70,670.0,70
Chamartín,PISO,3,97,1325.0,97
Latina,PISO,3,70,680.0,70
Chamberí,PISO,3,240,2300.0,240
Retiro,PISO,1,142,1300.0,142
Chamartín,PISO,2,90,6000.0,90
Centro,PISO,2,300,2300.0,300
Salamanca,PISO,0,70,1000.0,70
Latina,PISO,2,195,1550.0,195
Chamberí,PISO,2,120,1100.0,120
Chamberí,PISO,3,142,1525.0,142
Salamanca,PISO,3,70,1200.0,70
Retiro,PISO,3,120,1200.0,120
Latina,PISO,2,240,1400.0,240
Retiro,PISO,0,150,800.0,150
Centro,PISO,3,300,3000.0,300
Chamartín,PISO,2,300,2900.0,300
Latina,PISO,1,142,850.0,142
Moncloa,PISO,0,70,900.0,70
Moncloa,PISO,1,97,1050.0,97
Latina,PISO,3,70,695.0,70
Centro,PISO,3,97,1500.0,97
Chamartín,PISO,3,120,1300.0,120
Chamartín,PISO,2,70,1200.0,70
Salamanca,PISO,0,195,2150.0,195
Moncloa,PISO,0,120,900.0,120
Retiro,PISO,3,300,3200.0,300
Salamanca,PISO,2,300,3600.0,300
Tetuán,PISO,2,165,1550.0,165
Latina,PISO,0,70,700.0,70
Latina,PISO,2,240,1350.0,240
Chamartín,PISO,1,195,2400.0,195
Centro,PISO,3,300,2950.0,300
Moncloa,PISO,3,165,1565.0,165
Chamartín,PISO,3,105,3600.0,105
Chamberí,PISO,3,97,1350.0,97
Moncloa,PISO,3,97,950.0,97
Chamartín,PISO,2,195,1950.0,195
Salamanca,PISO,0,120,1250.0,120
Chamartín,PISO,2,240,3150.0,240
Tetuán,PISO,1,165,0.0,165
Chamberí,PISO,0,120,1000.0,120
Centro,PISO,0,195,1650.0,195
Centro,PISO,3,120,6250.0,120
Latina,PISO,3,300,2700.0,300
Chamartín,PISO,1,180,815.0,180
Chamberí,PISO,1,300,2000.0,300
Centro,PISO,3,180,6250.0,180
Moncloa,PISO,2,165,1350.0,165
Chamartín,PISO,1,105,950.0,105
Latina,PISO,1,70,682.5,70
Tetuán,PISO,2,40,755.0,40
Moncloa,PISO,2,40,3500.0,40
Moncloa,PISO,0,120,900.0,120
Chamberí,PISO,0,120,1000.0,120
Chamberí,PISO,2,300,2900.0,300
Chamartín,PISO,2,300,2900.0,300
Salamanca,PISO,2,300,3625.0,300
Centro,PISO,0,142,1575.0,142
Retiro,PISO,2,97,1150.0,97
Salamanca,PISO,2,300,3750.0,300
Salamanca,PISO,2,180,685.0,180
Retiro,PISO,1,120,1200.0,120
Moncloa,PISO,2,97,1150.0,97
Retiro,PISO,1,195,0.0,195
Chamartín,PISO,1,195,1510.0,195
Latina,PISO,3,97,790.0,97
Chamartín,PISO,0,60,800.0,60
Centro,PISO,0,165,1775.0,165
Chamberí,PISO,0,120,1000.0,120
Salamanca,PISO,3,97,1675.0,97
Salamanca,PISO,1,165,1575.0,165
Centro,PISO,3,105,5100.0,105
Tetuán,PISO,2,105,760.0,105
Moncloa,PISO,3,165,1540.0,165
Salamanca,PISO,3,70,1350.0,70
Moncloa,PISO,1,40,750.0,40
Centro,PISO,0,142,1650.0,142
Retiro,PISO,2,300,4750.0,300
Latina,PISO,1,180,700.0,180
Salamanca,PISO,2,180,667.5,180
Salamanca,PISO,3,180,4700.0,180
Salamanca,PISO,2,300,3700.0,300
Chamberí,PISO,3,240,2475.0,240
Centro,PISO,3,300,3000.0,300
Centro,PISO,3,195,2000.0,195
Retiro,PISO,2,195,2200.0,195
Retiro,PISO,3,165,1450.0,165
Chamartín,PISO,1,195,0.0,195
Centro,PISO,0,240,1900.0,240
Chamberí,PISO,3,240,2475.0,240
Centro,PISO,3,240,2150.0,240
Moncloa,PISO,2,195,1875.0,195
Centro,PISO,2,195,2050.0,195
Moncloa,PISO,3,240,2350.0,240
Retiro,PISO,2,70,1000.0,70
Centro,PISO,2,165,1750.0,165
Latina,PISO,3,105,625.0,105
Chamberí,PISO,1,142,1975.0,142
Centro,PISO,0,97,1200.0,97
Chamberí,PISO,3,120,1600.0,120
Centro,PISO,2,120,1300.0,120
Moncloa,PISO,3,70,1200.0,70
Tetuán,PISO,0,97,900.0,97
Centro,PISO,0,165,1950.0,165
Chamberí,PISO,3,165,1700.0,165
Moncloa,PISO,2,300,2200.0,300
Salamanca,PISO,1,165,1700.0,165
Chamartín,PISO,3,165,1800.0,165
Chamberí,PISO,1,120,1400.0,120
Chamartín,PISO,3,195,1850.0,195
Centro,PISO,0,142,1100.0,142
Retiro,PISO,2,90,6000.0,90
Chamberí,PISO,1,165,2000.0,165
Centro,PISO,2,105,900.0,105
Latina,PISO,0,97,650.0,97
Centro,PISO,2,300,2300.0,300
Moncloa,PISO,2,300,2100.0,300
Centro,PISO,1,240,2750.0,240
Salamanca,PISO,0,97,950.0,97
Centro,PISO,2,300,2800.0,300
Retiro,PISO,1,240,1800.0,240
Moncloa,PISO,3,240,2400.0,240
Salamanca,PISO,1,165,1850.0,165
Centro,PISO,0,240,1900.0,240
Latina,PISO,3,240,1200.0,240
Moncloa,PISO,0,150,812.5,150
Latina,PISO,1,120,875.0,120
Moncloa,PISO,3,70,1200.0,70
Moncloa,PISO,2,300,2100.0,300
Moncloa,PISO,0,120,900.0,120
Moncloa,PISO,0,142,1295.0,142
Centro,PISO,1,240,1800.0,240
Latina,PISO,1,120,1510.0,120
Chamartín,PISO,3,165,1450.0,165
Latina,PISO,2,240,2300.0,240
Retiro,PISO,2,120,1300.0,120
Retiro,PISO,2,195,2300.0,195
Moncloa,PISO,3,165,1700.0,165
Chamartín,PISO,2,240,2575.0,240
Centro,PISO,2,300,2800.0,300
Salamanca,PISO,1,97,1250.0,97
Chamberí,PISO,3,70,1250.0,70
Chamartín,PISO,3,195,2200.0,195
Latina,PISO,2,120,600.0,120
Chamberí,PISO,2,300,3000.0,300
Chamartín,PISO,2,70,1225.0,70
Centro,PISO,3,40,4450.0,40
Chamberí,PISO,0,70,795.0,70
Chamberí,PISO,2,240,3272.5,240
Chamberí,PISO,3,120,1500.0,120
Retiro,PISO,2,240,3300.0,240
Centro,PISO,0,97,1250.0,97
Centro,PISO,2,60,750.0,60
Centro,PISO,3,300,3200.0,300
Latina,PISO,3,195,1025.0,195
Moncloa,PISO,2,120,3500.0,120
Latina,PISO,3,300,2100.0,300
Latina,PISO,3,142,1000.0,142
Centro,PISO,0,120,1250.0,120
Chamartín,PISO,2,240,3200.0,240
Chamberí,PISO,3,120,1500.0,120
Salamanca,PISO,3,300,3450.0,300
Chamberí,PISO,1,195,1950.0,195
Chamartín,PISO,0,97,900.0,97
Chamartín,PISO,2,195,2050.0,195
Retiro,PISO,1,195,1644.5,195
Retiro,PISO,2,165,1550.0,165
Chamartín,PISO,3,240,2300.0,240
Retiro,PISO,0,97,995.0,97
Moncloa,PISO,1,60,762.5,60
Chamartín,PISO,2,300,2900.0,300
Chamberí,PISO,2,97,1290.0,97
Retiro,PISO,3,60,7500.0,60
Centro,PISO,2,195,1950.0,195
Latina,PISO,2,70,590.0,70
Chamberí,PISO,2,142,1600.0,142
Retiro,PISO,3,120,1390.0,120
Centro,PISO,0,142,1575.0,142
Retiro,PISO,0,90,850.0,90
Retiro,PISO,3,90,7500.0,90
Centro,PISO,2,90,800.0,90
Chamberí,PISO,1,300,2000.0,300
Retiro,PISO,2,240,2980.0,240
Latina,PISO,0,150,700.0,150
Moncloa,PISO,0,70,790.0,70
Tetuán,PISO,1,195,1025.0,195
Chamartín,PISO,2,300,2900.0,300
Salamanca,PISO,1,142,1600.0,142
Moncloa,PISO,0,97,850.0,97
Moncloa,PISO,3,60,3000.0,60
Moncloa,PISO,3,60,4200.0,60
Latina,PISO,0,97,725.0,97
Retiro,PISO,3,300,3250.0,300
Latina,PISO,1,142,850.0,142
Latina,PISO,3,70,610.0,70
Tetuán,PISO,3,97,1000.0,97
Salamanca,PISO,0,60,835.0,60
Chamartín,PISO,3,60,3500.0,60
Salamanca,PISO,3,60,4000.0,60
Salamanca,PISO,3,70,1200.0,70
Moncloa,PISO,3,195,1922.5,195
Chamberí,PISO,3,240,2500.0,240
Retiro,PISO,3,120,1400.0,120
Moncloa,PISO,3,240,2400.0,240
Retiro,PISO,3,165,1450.0,165
Chamartín,PISO,3,105,2800.0,105
Moncloa,PISO,0,97,850.0,97
Chamberí,PISO,2,195,2325.0,195
Retiro,PISO,3,195,1950.0,195
Chamberí,PISO,1,142,2400.0,142
Latina,PISO,3,195,1200.0,195
Centro,PISO,2,120,825.0,120
Latina,PISO,0,195,1100.0,195
Chamberí,PISO,0,120,1000.0,120
Centro,PISO,3,240,2200.0,240
Chamartín,PISO,2,97,1200.0,97
Tetuán,PISO,0,70,857.5,70
Tetuán,PISO,3,120,1195.0,120
Latina,PISO,3,195,1300.0,195
Latina,PISO,3,70,610.0,70
Retiro,PISO,3,240,2200.0,240
Chamartín,PISO,2,240,2550.0,240
Retiro,PISO,2,97,1200.0,97
Moncloa,PISO,3,300,2600.0,300
Latina,PISO,2,142,1000.0,142
Salamanca,PISO,0,120,1250.0,120
Chamberí,PISO,3,300,3800.0,300
Moncloa,PISO,1,180,725.0,180
Moncloa,PISO,3,165,1600.0,165
Chamartín,PISO,0,70,800.0,70
Tetuán,PISO,3,40,2600.0,40
Centro,PISO,2,195,2100.0,195
Tetuán,PISO,3,120,2400.0,120
Tetuán,PISO,3,165,1700.0,165
Tetuán,PISO,2,240,2000.0,240
Chamartín,PISO,1,150,700.0,150
Centro,PISO,2,240,2350.0,240
Chamberí,PISO,1,142,1875.0,142
Chamberí,PISO,0,97,1025.0,97
Tetuán,PISO,3,142,1377.0,142
Centro,PISO,0,97,1200.0,97
Chamartín,PISO,0,97,990.0,97
Salamanca,PISO,1,60,850.0,60
Retiro,PISO,1,120,1150.0,120
Chamartín,PISO,3,240,2300.0,240
Retiro,PISO,3,150,7500.0,150
Moncloa,PISO,3,120,1037.5,120
Salamanca,PISO,2,300,3500.0,300
Tetuán,PISO,3,97,975.0,97
Chamberí,PISO,2,240,2850.0,240
Tetuán,PISO,2,195,1700.0,195
Centro,PISO,3,120,4450.0,120
Moncloa,PISO,2,70,900.0,70
Tetuán,PISO,3,300,3000.0,300
Latina,PISO,2,240,1400.0,240
Latina,PISO,2,195,800.0,195
Tetuán,PISO,2,97,1090.0,97
Retiro,PISO,3,60,7500.0,60
Chamberí,PISO,3,300,3650.0,300
Tetuán,PISO,2,300,2600.0,300
Moncloa,PISO,0,70,850.0,70
Chamartín,PISO,2,240,3200.0,240
Salamanca,PISO,3,300,3500.0,300
Chamartín,PISO,2,165,2450.0,165
Tetuán,PISO,2,165,1700.0,165
Retiro,PISO,2,105,1000.0,105
Moncloa,PISO,2,105,3500.0,105
Retiro,PISO,2,300,5000.0,300
Chamberí,PISO,2,240,2800.0,240
Tetuán,PISO,2,70,750.0,70
Retiro,PISO,0,40,700.0,40
Retiro,PISO,1,142,1100.0,142
Tetuán,PISO,1,165,1650.0,165
Retiro,PISO,2,105,750.0,105
Moncloa,PISO,3,120,1200.0,120
Salamanca,PISO,1,165,1850.0,165
Chamberí,PISO,2,240,2900.0,240
Chamartín,PISO,1,97,1100.0,97
Retiro,PISO,0,70,800.0,70
Latina,PISO,3,195,1200.0,195
Chamartín,PISO,1,142,1425.0,142
Retiro,PISO,2,195,1750.0,195
Moncloa,PISO,0,97,850.0,97
Tetuán,PISO,3,240,2050.0,240
Tetuán,PISO,2,195,1600.0,195
Moncloa,PISO,1,120,1200.0,120
Moncloa,PISO,2,240,1800.0,240
Chamartín,PISO,1,150,750.0,150
Chamartín,PISO,3,142,1300.0,142
Centro,PISO,0,165,1950.0,165
Latina,PISO,1,120,970.0,120
Moncloa,PISO,2,240,1800.0,240
Tetuán,PISO,0,97,900.0,97
Moncloa,PISO,0,142,1295.0,142
Retiro,PISO,1,90,750.0,90
Latina,PISO,2,120,945.0,120
Chamartín,PISO,1,195,1510.0,195
Chamberí,PISO,2,165,1650.0,165
Retiro,PISO,0,70,750.0,70
Moncloa,PISO,3,142,1225.0,142
Chamberí,PISO,0,90,750.0,90
Tetuán,PISO,3,97,990.0,97
Centro,PISO,0,142,1350.0,142
Moncloa,PISO,1,120,1150.0,120
Tetuán,PISO,1,75,780.0,75
Chamberí,PISO,2,300,3000.0,300
Retiro,PISO,2,180,6000.0,180
Centro,PISO,3,120,1475.0,120
Chamberí,PISO,0,240,2900.0,240
Centro,PISO,3,97,1150.0,97
Chamberí,PISO,3,300,3650.0,300
Salamanca,PISO,0,195,2150.0,195
Chamartín,PISO,3,300,3800.0,300
Chamberí,PISO,2,70,1050.0,70
Salamanca,PISO,3,240,2500.0,240
Moncloa,PISO,0,97,850.0,97
Centro,PISO,1,240,2750.0,240
Salamanca,PISO,3,150,4700.0,150
Retiro,PISO,0,70,800.0,70
Moncloa,PISO,2,195,1800.0,195
Chamberí,PISO,1,142,2400.0,142
Tetuán,PISO,2,120,1100.0,120
Moncloa,PISO,0,120,1072.5,120
Chamberí,PISO,2,142,1600.0,142
Tetuán,PISO,3,300,3000.0,300
Salamanca,PISO,0,97,900.0,97
Latina,PISO,0,97,650.0,97
Chamartín,PISO,2,195,2200.0,195
Tetuán,PISO,3,70,1200.0,70
Tetuán,PISO,1,240,1300.0,240
Retiro,PISO,0,70,825.0,70
Centro,PISO,0,142,1650.0,142
Chamartín,PISO,2,70,700.0,70
Centro,PISO,1,142,1400.0,142
Moncloa,PISO,1,90,750.0,90
Chamartín,PISO,1,90,800.0,90
Chamberí,PISO,2,240,3350.0,240
Retiro,PISO,3,240,2200.0,240
Moncloa,PISO,1,150,700.0,150
Salamanca,PISO,2,150,667.5,150
Retiro,PISO,3,150,6000.0,150
Chamberí,PISO,2,165,1675.0,165
Tetuán,PISO,1,105,780.0,105
Chamberí,PISO,1,240,2400.0,240
Chamberí,PISO,0,97,1225.0,97
Moncloa,PISO,1,165,1600.0,165
Latina,PISO,1,142,950.0,142
Chamartín,PISO,2,195,2200.0,195
Chamberí,PISO,1,142,1700.0,142
Tetuán,PISO,2,120,1100.0,120
Tetuán,PISO,3,240,1875.0,240
Chamartín,PISO,2,70,850.0,70
Retiro,PISO,3,300,4300.0,300
Latina,PISO,1,142,950.0,142
Tetuán,PISO,1,120,950.0,120
Moncloa,PISO,0,165,1200.0,165
Centro,PISO,1,240,2750.0,240
Chamberí,PISO,2,240,3272.5,240
Tetuán,PISO,3,97,982.5,97
Moncloa,PISO,1,165,1400.0,165
Retiro,PISO,2,120,1300.0,120
Moncloa,PISO,1,142,1500.0,142
Moncloa,PISO,3,142,1350.0,142
Chamartín,PISO,1,120,1225.0,120
Chamartín,PISO,1,195,1510.0,195
Tetuán,PISO,3,97,975.0,97
Tetuán,PISO,0,60,650.0,60
Chamberí,PISO,1,165,2000.0,165
Chamberí,PISO,0,240,2900.0,240
Chamartín,PISO,2,195,2200.0,195
Moncloa,PISO,0,120,750.0,120
Centro,PISO,2,165,1650.0,165
Chamberí,PISO,3,300,3650.0,300
Chamberí,PISO,1,142,2400.0,142
Tetuán,PISO,2,142,1400.0,142
Chamartín,PISO,3,90,2900.0,90
Moncloa,PISO,3,120,950.0,120
Salamanca,PISO,3,300,4000.0,300
Latina,PISO,0,180,620.0,180
Retiro,PISO,3,180,7500.0,180
Moncloa,PISO,3,180,4175.0,180
Chamberí,PISO,0,97,1150.0,97
Moncloa,PISO,0,97,850.0,97
Salamanca,PISO,0,120,950.0,120
Moncloa,PISO,3,240,2475.0,240
Salamanca,PISO,1,240,4850.0,240
Centro,PISO,1,195,2100.0,195
Moncloa,PISO,1,70,900.0,70
Moncloa,PISO,1,40,884.0,40
Chamartín,PISO,1,195,1600.0,195
Moncloa,PISO,2,195,1850.0,195
Latina,PISO,1,120,660.0,120
Chamartín,PISO,0,70,850.0,70
Salamanca,PISO,3,40,4000.0,40
Salamanca,PISO,1,142,1600.0,142
Retiro,PISO,3,97,1250.0,97
Centro,PISO,3,120,1450.0,120
Salamanca,PISO,0,195,2800.0,195
Chamartín,PISO,3,120,1300.0,120
Tetuán,PISO,1,120,1150.0,120
Latina,PISO,0,75,725.0,75
Centro,PISO,2,240,1975.0,240
Centro,PISO,1,195,2100.0,195
Tetuán,PISO,3,70,1475.0,70
Retiro,PISO,2,40,6000.0,40
Chamberí,PISO,2,120,1350.0,120
Salamanca,PISO,2,240,3200.0,240
Chamberí,PISO,0,97,1075.0,97
Chamberí,PISO,2,120,1400.0,120
Moncloa,PISO,1,97,1125.0,97
Tetuán,PISO,2,240,2000.0,240
Latina,PISO,2,142,890.0,142
Tetuán,PISO,0,97,1100.0,97
Centro,PISO,0,165,1775.0,165
Chamberí,PISO,1,300,2000.0,300
Centro,PISO,3,195,2000.0,195
Latina,PISO,3,240,0.0,240
Latina,PISO,2,165,1650.0,165
Retiro,PISO,1,165,1300.0,165
Salamanca,PISO,3,142,1725.0,142
Tetuán,PISO,1,195,0.0,195
Salamanca,PISO,1,120,1650.0,120
Salamanca,PISO,0,97,1200.0,97
Moncloa,PISO,0,120,950.0,120
Salamanca,PISO,0,142,1105.0,142
Chamberí,PISO,2,90,925.0,90
Salamanca,PISO,0,195,1500.0,195
Retiro,PISO,2,97,1100.0,97
Centro,PISO,2,165,1800.0,165
Latina,PISO,0,105,650.0,105
Chamartín,PISO,0,70,790.0,70
Chamberí,PISO,0,240,2900.0,240
Retiro,PISO,3,97,1025.0,97
Centro,PISO,2,97,1262.5,97
Tetuán,PISO,3,240,2050.0,240
Chamberí,PISO,2,70,1150.0,70
Moncloa,PISO,3,240,2400.0,240
Retiro,PISO,1,165,1315.0,165
Centro,PISO,3,300,2700.0,300
Retiro,PISO,2,300,5000.0,300
Retiro,PISO,3,165,1500.0,165
Moncloa,PISO,0,120,1295.0,120
Salamanca,PISO,3,142,1850.0,142
Chamartín,PISO,2,70,925.0,70
Moncloa,PISO,1,70,950.0,70
Chamberí,PISO,1,300,2000.0,300
Tetuán,PISO,1,120,1300.0,120
Centro,PISO,1,240,2500.0,240
Chamartín,PISO,3,165,1800.0,165
Tetuán,PISO,1,142,887.5,142
Retiro,PISO,3,90,7500.0,90
Retiro,PISO,1,97,1050.0,97
Moncloa,PISO,3,195,2200.0,195
Latina,PISO,3,240,1200.0,240
Moncloa,PISO,3,150,4200.0,150
Retiro,PISO,1,165,1300.0,165
Latina,PISO,3,120,850.0,120
Retiro,PISO,3,75,7500.0,75
Moncloa,PISO,1,75,725.0,75
Centro,PISO,0,142,1650.0,142
Chamartín,PISO,1,240,3300.0,240
Moncloa,PISO,2,142,1450.0,142
Tetuán,PISO,3,165,1450.0,165
Retiro,PISO,3,105,7500.0,105
Chamberí,PISO,0,97,1150.0,97
Centro,PISO,0,120,1350.0,120
Chamberí,PISO,1,240,2400.0,240
Centro,PISO,1,195,1450.0,195
Moncloa,PISO,0,70,650.0,70
Salamanca,PISO,0,97,1495.0,97
Tetuán,PISO,3,240,2100.0,240
Chamartín,PISO,0,150,800.0,150
Moncloa,PISO,3,240,2400.0,240
Salamanca,PISO,0,97,1000.0,97
Tetuán,PISO,0,97,1600.0,97
Moncloa,PISO,1,60,790.0,60
Moncloa,PISO,2,60,3500.0,60
Centro,PISO,3,142,1578.0,142
Chamartín,PISO,3,97,1250.0,97
Tetuán,PISO,3,195,1725.0,195
Moncloa,PISO,3,142,1250.0,142
Retiro,PISO,3,195,1950.0,195
Moncloa,PISO,3,120,1100.0,120
Tetuán,PISO,1,195,1025.0,195
Latina,PISO,3,195,1500.0,195
Retiro,PISO,2,240,2980.0,240
Centro,PISO,2,165,1700.0,165
Latina,PISO,1,97,900.0,97
Centro,PISO,1,240,2750.0,240
Latina,PISO,1,150,670.0,150
Moncloa,PISO,0,165,1200.0,165
Chamberí,PISO,3,120,1350.0,120
Chamberí,PISO,3,240,2575.0,240
Tetuán,PISO,0,97,1100.0,97
Moncloa,PISO,1,70,900.0,70
Centro,PISO,0,97,1200.0,97
Chamberí,PISO,2,165,1650.0,165
Tetuán,PISO,1,142,1239.0,142
Moncloa,PISO,3,300,2600.0,300
Chamberí,PISO,1,165,2000.0,165
Salamanca,PISO,3,105,4000.0,105
Moncloa,PISO,1,142,1175.0,142
Centro,PISO,1,240,2500.0,240
Moncloa,PISO,2,195,1825.0,195
Tetuán,PISO,0,97,1100.0,97
Chamberí,PISO,3,60,4950.0,60
Chamberí,PISO,3,300,3650.0,300
Latina,PISO,0,70,675.0,70
Centro,PISO,2,240,2300.0,240
Chamberí,PISO,3,70,1250.0,70
Latina,PISO,2,142,890.0,142
Tetuán,PISO,3,97,975.0,97
Chamartín,PISO,2,240,3150.0,240
Chamartín,PISO,2,195,1875.0,195
Moncloa,PISO,2,240,1900.0,240
Tetuán,PISO,2,300,3500.0,300
Retiro,PISO,2,195,2100.0,195
Latina,PISO,2,240,2300.0,240
Latina,PISO,3,240,1300.0,240
Chamartín,PISO,3,120,1300.0,120
Tetuán,PISO,3,195,1750.0,195
Latina,PISO,0,70,675.0,70
Salamanca,PISO,1,240,4850.0,240
Centro,PISO,2,300,2300.0,300
Retiro,PISO,2,195,1750.0,195
Centro,PISO,3,70,1150.0,70
Salamanca,PISO,3,240,2500.0,240
Moncloa,PISO,3,97,1000.0,97
Tetuán,PISO,2,195,1600.0,195
Tetuán,PISO,3,97,995.0,97
Centro,PISO,0,240,1900.0,240
Tetuán,PISO,3,70,1475.0,70
Chamartín,PISO,1,142,1500.0,142
Centro,PISO,0,142,1100.0,142
Latina,PISO,2,70,720.0,70
Salamanca,PISO,0,40,787.5,40
Tetuán,PISO,2,300,2900.0,300
Tetuán,PISO,1,180,750.0,180
Tetuán,PISO,0,97,900.0,97
Retiro,PISO,3,165,1450.0,165
Moncloa,PISO,3,105,4200.0,105
Tetuán,PISO,1,105,725.0,105
Moncloa,PISO,1,120,1200.0,120
Chamartín,PISO,1,75,700.0,75
Latina,PISO,2,142,985.0,142
Chamberí,PISO,3,120,1500.0,120
Latina,PISO,0,75,625.0,75
Chamberí,PISO,3,120,1600.0,120
Retiro,PISO,3,75,5000.0,75
Chamberí,PISO,1,165,2000.0,165
Salamanca,PISO,1,105,950.0,105
Retiro,PISO,3,97,1222.5,97
Salamanca,PISO,0,195,2150.0,195
Retiro,PISO,3,300,3000.0,300
Moncloa,PISO,0,97,850.0,97
Moncloa,PISO,2,240,1900.0,240
Chamberí,PISO,3,195,2150.0,195
Latina,PISO,3,195,1500.0,195
Tetuán,PISO,3,165,1500.0,165
Moncloa,PISO,3,105,4175.0,105
Retiro,PISO,2,300,3950.0,300
Chamberí,PISO,3,97,1250.0,97
Moncloa,PISO,0,60,750.0,60
Centro,PISO,0,97,1250.0,97
Centro,PISO,3,120,1350.0,120
Moncloa,PISO,2,97,1100.0,97
Moncloa,PISO,0,97,850.0,97
Retiro,PISO,2,165,1770.0,165
Latina,PISO,3,195,0.0,195
Centro,PISO,2,120,750.0,120
Salamanca,PISO,1,195,1700.0,195
Moncloa,PISO,0,120,875.0,120
Chamartín,PISO,3,240,2300.0,240
Latina,PISO,2,142,970.0,142
Latina,PISO,1,97,750.0,97
Chamartín,PISO,3,97,1450.0,97
Chamberí,PISO,1,240,2200.0,240
Salamanca,PISO,2,300,3650.0,300
Retiro,PISO,2,120,1300.0,120
Centro,PISO,0,195,1500.0,195
Salamanca,PISO,3,97,1300.0,97
Tetuán,PISO,3,60,2400.0,60
Chamartín,PISO,3,97,1325.0,97
Latina,PISO,3,165,1050.0,165
Centro,PISO,3,97,1225.0,97
Chamberí,PISO,2,195,2000.0,195
Moncloa,PISO,2,120,3500.0,120
Moncloa,PISO,0,70,1090.0,70
Moncloa,PISO,2,40,3500.0,40
Tetuán,PISO,3,300,3000.0,300
Moncloa,PISO,3,120,1200.0,120
Centro,PISO,1,240,2600.0,240
Chamberí,PISO,1,142,2325.0,142
Chamartín,PISO,3,97,1025.0,97
Chamberí,PISO,1,240,2400.0,240
Moncloa,PISO,3,165,1870.0,165
Centro,PISO,0,70,937.5,70
Tetuán,PISO,2,70,865.0,70
Salamanca,PISO,2,300,3650.0,300
Retiro,PISO,3,120,1220.0,120
Centro,PISO,1,240,2500.0,240
